CUADRO=001 | FILA=8 | PN=PN00001MM | DESC=I. ACTIVOS EXTERNOS NETOS DE CORTO PLAZO
CUADRO=102 | FILA=10 | PN=PN39148BQ | DESC=Frutas
CUADRO=102 | FILA=11 | PN=PN39149BQ | DESC=Productos vegetales diversos
CUADRO=102 | FILA=12 | PN=PN39150BQ | DESC=Cereales y sus preparaciones
CUADRO=102 | FILA=13 | PN=PN39151BQ | DESC=Té, café, cacao y esencias
CUADRO=102 | FILA=14 | PN=PN39152BQ | DESC=Resto
CUADRO=102 | FILA=16 | PN=PN39153BQ | DESC=PESQUEROS
CUADRO=102 | FILA=17 | PN=PN39154BQ | DESC=Crustáceos y moluscos congelados
CUADRO=102 | FILA=18 | PN=PN39155BQ | DESC=Pescado congelado
CUADRO=102 | FILA=19 | PN=PN39156BQ | DESC=Preparaciones y conservas
CUADRO=102 | FILA=20 | PN=PN39157BQ | DESC=Pescado seco
CUADRO=102 | FILA=21 | PN=PN39158BQ | DESC=Resto
CUADRO=102 | FILA=23 | PN=PN39159BQ | DESC=TEXTILES
CUADRO=102 | FILA=24 | PN=PN39160BQ | DESC=Prendas de vestir y otras confecciones
CUADRO=102 | FILA=25 | PN=PN39161BQ | DESC=Tejidos
CUADRO=102 | FILA=26 | PN=PN39162BQ | DESC=Fibras textiles
CUADRO=102 | FILA=27 | PN=PN39163BQ | DESC=Hilados
CUADRO=102 | FILA=29 | PN=PN39164BQ | DESC=MADERAS Y PAPELES, Y SUS MANUFACTURAS
CUADRO=102 | FILA=30 | PN=PN39165BQ | DESC=Madera en bruto o en láminas
CUADRO=102 | FILA=31 | PN=PN39166BQ | DESC=Artículos impresos
CUADRO=102 | FILA=32 | PN=PN39167BQ | DESC=Manufacturas de papel y cartón
CUADRO=102 | FILA=33 | PN=PN39168BQ | DESC=Manufacturas de madera
CUADRO=102 | FILA=34 | PN=PN39169BQ | DESC=Muebles de madera, y sus partes
CUADRO=102 | FILA=35 | PN=PN39170BQ | DESC=Resto
CUADRO=102 | FILA=37 | PN=PN39171BQ | DESC=QUÍMICOS
CUADRO=102 | FILA=38 | PN=PN39172BQ | DESC=Productos químicos orgánicos e inorgánicos
CUADRO=102 | FILA=39 | PN=PN39173BQ | DESC=Artículos manufacturados de plástico
CUADRO=102 | FILA=40 | PN=PN39174BQ | DESC=Materias tintóreas, curtientes y colorantes
CUADRO=102 | FILA=41 | PN=PN39175BQ | DESC=Manufacturas de caucho
CUADRO=102 | FILA=42 | PN=PN39176BQ | DESC=Aceites esenciales, prod.de tocador y tensoactivos
CUADRO=102 | FILA=43 | PN=PN39177BQ | DESC=Resto
CUADRO=102 | FILA=45 | PN=PN39178BQ | DESC=MINERALES NO METÁLICOS
CUADRO=102 | FILA=46 | PN=PN39179BQ | DESC=Cemento y materiales de construcción
CUADRO=102 | FILA=47 | PN=PN39180BQ | DESC=Abonos y minerales, en bruto
CUADRO=102 | FILA=48 | PN=PN39181BQ | DESC=Vidrio y artículos de vidrio
CUADRO=102 | FILA=49 | PN=PN39182BQ | DESC=Artículos de cerámica
CUADRO=102 | FILA=50 | PN=PN39183BQ | DESC=Resto
CUADRO=102 | FILA=52 | PN=PN39184BQ | DESC=SIDERO-METALÚRGICOS Y JOYERÍA
CUADRO=102 | FILA=53 | PN=PN39185BQ | DESC=Productos de cobre
CUADRO=102 | FILA=54 | PN=PN39186BQ | DESC=Productos de zinc
CUADRO=102 | FILA=55 | PN=PN39187BQ | DESC=Productos de hierro
CUADRO=102 | FILA=56 | PN=PN39188BQ | DESC=Manufacturas de metales comunes
CUADRO=102 | FILA=57 | PN=PN39189BQ | DESC=Desperdicios y desechos no ferrosos
CUADRO=102 | FILA=58 | PN=PN39190BQ | DESC=Productos de plomo
CUADRO=102 | FILA=59 | PN=PN39191BQ | DESC=Productos de plata
CUADRO=102 | FILA=60 | PN=PN39192BQ | DESC=Artículos de joyería
CUADRO=102 | FILA=61 | PN=PN39193BQ | DESC=Resto
CUADRO=102 | FILA=63 | PN=PN39194BQ | DESC=METAL-MECÁNICOS
CUADRO=102 | FILA=64 | PN=PN39195BQ | DESC=Vehículos de carretera
CUADRO=102 | FILA=65 | PN=PN39196BQ | DESC=Maquinaria y equipo industrial, y sus partes
CUADRO=102 | FILA=66 | PN=PN39197BQ | DESC=Maquinas y aparatos eléctricos, y sus partes
CUADRO=102 | FILA=67 | PN=PN39198BQ | DESC=Artículos manufacturados de hierro o acero
CUADRO=102 | FILA=68 | PN=PN39199BQ | DESC=Máquinas de oficina y para procesar datos
CUADRO=102 | FILA=69 | PN=PN39200BQ | DESC=Equipo de uso doméstico
CUADRO=102 | FILA=70 | PN=PN39201BQ | DESC=Maquinaria y equipo de ing. civil, y sus partes
CUADRO=102 | FILA=71 | PN=PN39202BQ | DESC=Maquinaria y equipo generadores de fuerza
CUADRO=102 | FILA=72 | PN=PN39203BQ | DESC=Enseres domésticos de metales comunes
CUADRO=102 | FILA=73 | PN=PN39204BQ | DESC=Resto
CUADRO=102 | FILA=75 | PN=PN39205BQ | DESC=OTROS 2/
CUADRO=102 | FILA=77 | PN=PN39206BQ | DESC=PRODUCTOS NO TRADICIONALES
CUADRO=104 | FILA=8 | PN=PN39207BQ | DESC=1. BIENES DE CONSUMO
CUADRO=104 | FILA=9 | PN=PN39208BQ | DESC=1. BIENES DE CONSUMO > No duraderos
CUADRO=104 | FILA=10 | PN=PN39209BQ | DESC=1. BIENES DE CONSUMO > Duraderos
CUADRO=104 | FILA=12 | PN=PN39210BQ | DESC=2. INSUMOS
CUADRO=104 | FILA=14 | PN=PN39211BQ | DESC=2. INSUMOS > Combustibles, lubricantes y conexos
CUADRO=104 | FILA=15 | PN=PN39212BQ | DESC=2. INSUMOS > Materias primas para la agricultura
CUADRO=104 | FILA=16 | PN=PN39213BQ | DESC=2. INSUMOS > Materias primas para la industria
CUADRO=104 | FILA=18 | PN=PN39214BQ | DESC=3. BIENES DE CAPITAL
CUADRO=104 | FILA=19 | PN=PN39215BQ | DESC=3. BIENES DE CAPITAL > Materiales de construcción
CUADRO=104 | FILA=20 | PN=PN39216BQ | DESC=3. BIENES DE CAPITAL > Para la agricultura
CUADRO=104 | FILA=21 | PN=PN39217BQ | DESC=3. BIENES DE CAPITAL > Para la industria
CUADRO=104 | FILA=22 | PN=PN39218BQ | DESC=3. BIENES DE CAPITAL > Equipos de transporte
CUADRO=104 | FILA=24 | PN=PN39219BQ | DESC=4. OTROS BIENES 2/
CUADRO=104 | FILA=26 | PN=PN39220BQ | DESC=5. TOTAL IMPORTACIONES
CUADRO=104 | FILA=29 | PN=PN39221BQ | DESC=5. TOTAL IMPORTACIONES > Admisión temporal
CUADRO=104 | FILA=30 | PN=PN39222BQ | DESC=5. TOTAL IMPORTACIONES > Zonas francas 3/
CUADRO=104 | FILA=32 | PN=PN39223BQ | DESC=5. TOTAL IMPORTACIONES > Principales alimentos 4/
CUADRO=104 | FILA=33 | PN=PN39224BQ | DESC=5. TOTAL IMPORTACIONES > Trigo
CUADRO=104 | FILA=34 | PN=PN39225BQ | DESC=5. TOTAL IMPORTACIONES > Maíz y/o sorgo
CUADRO=104 | FILA=35 | PN=PN39226BQ | DESC=5. TOTAL IMPORTACIONES > Arroz
CUADRO=104 | FILA=36 | PN=PN39227BQ | DESC=5. TOTAL IMPORTACIONES > Azúcar 5/
CUADRO=104 | FILA=37 | PN=PN39228BQ | DESC=5. TOTAL IMPORTACIONES > Lácteos
CUADRO=104 | FILA=38 | PN=PN39229BQ | DESC=5. TOTAL IMPORTACIONES > Soya
CUADRO=104 | FILA=39 | PN=PN39230BQ | DESC=5. TOTAL IMPORTACIONES > Carnes
CUADRO=105 | FILA=8 | PN=PN39231BQ | DESC=I. TRANSPORTES (a-b)
CUADRO=105 | FILA=9 | PN=PN39232BQ | DESC=I. TRANSPORTES (a-b) > a. Crédito
CUADRO=105 | FILA=10 | PN=PN39233BQ | DESC=I. TRANSPORTES (a-b) > b. Débito
CUADRO=105 | FILA=12 | PN=PN39234BQ | DESC=I. TRANSPORTES (a-b) > 1. Fletes
CUADRO=105 | FILA=13 | PN=PN39235BQ | DESC=I. TRANSPORTES (a-b) > 1. Fletes > Crédito
CUADRO=105 | FILA=14 | PN=PN39236BQ | DESC=I. TRANSPORTES (a-b) > 1. Fletes > Débito
CUADRO=105 | FILA=15 | PN=PN39237BQ | DESC=I. TRANSPORTES (a-b) > 2. Pasajeros
CUADRO=105 | FILA=16 | PN=PN39238BQ | DESC=I. TRANSPORTES (a-b) > 2. Pasajeros > Crédito
CUADRO=105 | FILA=17 | PN=PN39239BQ | DESC=I. TRANSPORTES (a-b) > 2. Pasajeros > Débito
CUADRO=105 | FILA=18 | PN=PN39240BQ | DESC=I. TRANSPORTES (a-b) > 3. Otros 2/
CUADRO=105 | FILA=19 | PN=PN39241BQ | DESC=I. TRANSPORTES (a-b) > 3. Otros 2/ > Crédito
CUADRO=105 | FILA=20 | PN=PN39242BQ | DESC=I. TRANSPORTES (a-b) > 3. Otros 2/ > Débito
CUADRO=105 | FILA=22 | PN=PN39243BQ | DESC=II. VIAJES (a-b)
CUADRO=105 | FILA=23 | PN=PN39244BQ | DESC=II. VIAJES (a-b) > a. Crédito
CUADRO=105 | FILA=24 | PN=PN39245BQ | DESC=II. VIAJES (a-b) > b. Débito
CUADRO=105 | FILA=25 | PN=PN39246BQ | DESC=III. TELECOMUNICACIONES, INFORMÁTICA E INFORMACIÓN (a-b)
CUADRO=105 | FILA=26 | PN=PN39247BQ | DESC=III. TELECOMUNICACIONES, INFORMÁTICA E INFORMACIÓN (a-b) > a. Crédito
CUADRO=105 | FILA=27 | PN=PN39248BQ | DESC=III. TELECOMUNICACIONES, INFORMÁTICA E INFORMACIÓN (a-b) > b. Débito
CUADRO=105 | FILA=28 | PN=PN39249BQ | DESC=IV. SEGUROS Y REASEGUROS (a-b)
CUADRO=105 | FILA=29 | PN=PN39250BQ | DESC=IV. SEGUROS Y REASEGUROS (a-b) > a. Crédito
CUADRO=105 | FILA=30 | PN=PN39251BQ | DESC=IV. SEGUROS Y REASEGUROS (a-b) > b. Débito
CUADRO=105 | FILA=31 | PN=PN39252BQ | DESC=V. OTROS SERVICIOS (a-b) 3/
CUADRO=105 | FILA=32 | PN=PN39253BQ | DESC=V. OTROS SERVICIOS (a-b) 3/ > a. Crédito
CUADRO=105 | FILA=33 | PN=PN39254BQ | DESC=V. OTROS SERVICIOS (a-b) 3/ > b. Débito
CUADRO=105 | FILA=35 | PN=PN39255BQ | DESC=VI. TOTAL (a-b)
CUADRO=105 | FILA=36 | PN=PN39256BQ | DESC=VI. TOTAL (a-b) > a. Crédito
CUADRO=105 | FILA=37 | PN=PN39257BQ | DESC=VI. TOTAL (a-b) > b. Débito
CUADRO=106 | FILA=8 | PN=PN39258BQ | DESC=I. INGRESOS
CUADRO=106 | FILA=9 | PN=PN39259BQ | DESC=I. INGRESOS > 1. Sector privado
CUADRO=106 | FILA=10 | PN=PN39260BQ | DESC=I. INGRESOS > 2. Sector público
CUADRO=106 | FILA=12 | PN=PN39261BQ | DESC=II. EGRESOS
CUADRO=106 | FILA=13 | PN=PN39262BQ | DESC=II. EGRESOS > 1. Sector privado
CUADRO=106 | FILA=14 | PN=PN39263BQ | DESC=II. EGRESOS > 1. Sector privado > Utilidades 3/
CUADRO=106 | FILA=15 | PN=PN39264BQ | DESC=II. EGRESOS > 1. Sector privado > Intereses
CUADRO=106 | FILA=16 | PN=PN39265BQ | DESC=II. EGRESOS > 1. Sector privado > Bonos
CUADRO=106 | FILA=17 | PN=PN39266BQ | DESC=II. EGRESOS > 1. Sector privado > Préstamos
CUADRO=106 | FILA=18 | PN=PN39267BQ | DESC=II. EGRESOS > 1. Sector privado > Largo plazo
CUADRO=106 | FILA=19 | PN=PN39268BQ | DESC=II. EGRESOS > 1. Sector privado > Corto plazo 4/
CUADRO=106 | FILA=20 | PN=PN39269BQ | DESC=II. EGRESOS > 2. Sector público 5/
CUADRO=106 | FILA=21 | PN=PN39270BQ | DESC=II. EGRESOS > 2. Sector público 5/ > Intereses por préstamos
CUADRO=106 | FILA=22 | PN=PN39271BQ | DESC=II. EGRESOS > 2. Sector público 5/ > Intereses por bonos
CUADRO=106 | FILA=23 | PN=PN39272BQ | DESC=II. EGRESOS > 2. Sector público 5/ > Otros
CUADRO=106 | FILA=25 | PN=PN39273BQ | DESC=III. TOTAL (I-II)
CUADRO=106 | FILA=26 | PN=PN39274BQ | DESC=III. TOTAL (I-II) > 1. Sector privado
CUADRO=106 | FILA=27 | PN=PN39275BQ | DESC=III. TOTAL (I-II) > 2. Sector público
CUADRO=107 | FILA=8 | PN=PN39276BQ | DESC=I. ACTIVOS
CUADRO=107 | FILA=9 | PN=PN39277BQ | DESC=I. ACTIVOS > 1. Inversión directa
CUADRO=107 | FILA=10 | PN=PN39278BQ | DESC=I. ACTIVOS > 2. Inversión de cartera 3/
CUADRO=107 | FILA=12 | PN=PN39279BQ | DESC=II. PASIVOS
CUADRO=107 | FILA=13 | PN=PN39280BQ | DESC=II. PASIVOS > 1. Inversión directa (a+b)
CUADRO=107 | FILA=14 | PN=PN39281BQ | DESC=II. PASIVOS > 1. Inversión directa (a+b) > a. Patrimonio
CUADRO=107 | FILA=15 | PN=PN39282BQ | DESC=II. PASIVOS > 1. Inversión directa (a+b) > a. Patrimonio > Reinversión
CUADRO=107 | FILA=16 | PN=PN39283BQ | DESC=II. PASIVOS > 1. Inversión directa (a+b) > a. Patrimonio > Aportes y otras operaciones de capital
CUADRO=107 | FILA=17 | PN=PN39284BQ | DESC=II. PASIVOS > 1. Inversión directa (a+b) > b. Instrumentos de deuda
CUADRO=107 | FILA=18 | PN=PN39285BQ | DESC=II. PASIVOS > 2. Inversión de cartera
CUADRO=107 | FILA=19 | PN=PN39286BQ | DESC=II. PASIVOS > 2. Inversión de cartera > Participaciones de capital 4/
CUADRO=107 | FILA=20 | PN=PN39287BQ | DESC=II. PASIVOS > 2. Inversión de cartera > Renta fija 5/
CUADRO=107 | FILA=21 | PN=PN39288BQ | DESC=II. PASIVOS > 3. Préstamos
CUADRO=107 | FILA=22 | PN=PN39289BQ | DESC=II. PASIVOS > 3. Préstamos > Desembolsos
CUADRO=107 | FILA=23 | PN=PN39290BQ | DESC=II. PASIVOS > 3. Préstamos > Amortización
CUADRO=107 | FILA=25 | PN=PN39291BQ | DESC=III. TOTAL (I-II) Nota:
CUADRO=107 | FILA=27 | PN=PN39292BQ | DESC=III. TOTAL (I-II) Nota: > IDE en el país, metodología antigua
CUADRO=108 | FILA=8 | PN=PN39402FQ | DESC=I. ACTIVOS
CUADRO=108 | FILA=10 | PN=PN39403FQ | DESC=II. PASIVOS
CUADRO=108 | FILA=11 | PN=PN39404FQ | DESC=II. PASIVOS > 1. Inversión de cartera 4/
CUADRO=108 | FILA=12 | PN=PN39405FQ | DESC=II. PASIVOS > 1. Inversión de cartera 4/ > Emisiones
CUADRO=108 | FILA=13 | PN=PN39406FQ | DESC=II. PASIVOS > 1. Inversión de cartera 4/ > Gobierno general
CUADRO=108 | FILA=14 | PN=PN39407FQ | DESC=II. PASIVOS > 1. Inversión de cartera 4/ > Empresas financieras
CUADRO=108 | FILA=15 | PN=PN39408FQ | DESC=II. PASIVOS > 1. Inversión de cartera 4/ > Empresas no financieras
CUADRO=108 | FILA=16 | PN=PN39409FQ | DESC=II. PASIVOS > 1. Inversión de cartera 4/ > Amortizaciones
CUADRO=108 | FILA=17 | PN=PN39410FQ | DESC=II. PASIVOS > 1. Inversión de cartera 4/ > Gobierno general
CUADRO=108 | FILA=18 | PN=PN39411FQ | DESC=II. PASIVOS > 1. Inversión de cartera 4/ > Empresas financieras
CUADRO=108 | FILA=19 | PN=PN39412FQ | DESC=II. PASIVOS > 1. Inversión de cartera 4/ > Empresas no financieras
CUADRO=108 | FILA=20 | PN=PN39413FQ | DESC=II. PASIVOS > 1. Inversión de cartera 4/ > Otras operaciones (a-b) 5/
CUADRO=108 | FILA=21 | PN=PN39414FQ | DESC=II. PASIVOS > 1. Inversión de cartera 4/ > a. Bonos del gobierno general adquiridos por no residentes
CUADRO=108 | FILA=22 | PN=PN39415FQ | DESC=II. PASIVOS > 1. Inversión de cartera 4/ > b. Bonos Globales adquiridos por residentes
CUADRO=108 | FILA=23 | PN=PN39416FQ | DESC=II. PASIVOS > 2. Préstamos
CUADRO=108 | FILA=24 | PN=PN39417FQ | DESC=II. PASIVOS > 2. Préstamos > Desembolsos
CUADRO=108 | FILA=25 | PN=PN39418FQ | DESC=II. PASIVOS > 2. Préstamos > Gobierno general
CUADRO=108 | FILA=26 | PN=PN39419FQ | DESC=II. PASIVOS > 2. Préstamos > Empresas financieras
CUADRO=108 | FILA=27 | PN=PN39420FQ | DESC=II. PASIVOS > 2. Préstamos > Empresas no financieras
CUADRO=108 | FILA=28 | PN=PN39421FQ | DESC=II. PASIVOS > 2. Préstamos > Amortizaciones
CUADRO=108 | FILA=29 | PN=PN39422FQ | DESC=II. PASIVOS > 2. Préstamos > Gobierno general
CUADRO=108 | FILA=30 | PN=PN39423FQ | DESC=II. PASIVOS > 2. Préstamos > Empresas financieras
CUADRO=108 | FILA=31 | PN=PN39424FQ | DESC=II. PASIVOS > 2. Préstamos > Empresas no financieras
CUADRO=108 | FILA=32 | PN=PN39425FQ | DESC=II. PASIVOS > 3. BCRP: otras operaciones 6/
CUADRO=108 | FILA=34 | PN=PN39426FQ | DESC=III. TOTAL (I-II)
CUADRO=109 | FILA=8 | PN=PN39293BQ | DESC=1. EMPRESAS BANCARIAS (a-b)
CUADRO=109 | FILA=9 | PN=PN39294BQ | DESC=1. EMPRESAS BANCARIAS (a-b) > a. Activos
CUADRO=109 | FILA=10 | PN=PN39295BQ | DESC=1. EMPRESAS BANCARIAS (a-b) > b. Pasivos
CUADRO=109 | FILA=11 | PN=PN39296BQ | DESC=2. BCRP
CUADRO=109 | FILA=12 | PN=PN39297BQ | DESC=3. BANCO DE LA NACIÓN (a-b)
CUADRO=109 | FILA=13 | PN=PN39298BQ | DESC=3. BANCO DE LA NACIÓN (a-b) > a. Activos
CUADRO=109 | FILA=14 | PN=PN39299BQ | DESC=3. BANCO DE LA NACIÓN (a-b) > b. Pasivos
CUADRO=109 | FILA=15 | PN=PN39300BQ | DESC=4. FINANCIERAS NO BANCARIAS (a-b)
CUADRO=109 | FILA=16 | PN=PN39301BQ | DESC=4. FINANCIERAS NO BANCARIAS (a-b) > a. Activos
CUADRO=109 | FILA=17 | PN=PN39302BQ | DESC=4. FINANCIERAS NO BANCARIAS (a-b) > b. Pasivos
CUADRO=109 | FILA=18 | PN=PN39303BQ | DESC=5. SECTOR NO FINANCIERO (a-b)
CUADRO=109 | FILA=19 | PN=PN39304BQ | DESC=5. SECTOR NO FINANCIERO (a-b) > a. Activos
CUADRO=109 | FILA=20 | PN=PN39305BQ | DESC=5. SECTOR NO FINANCIERO (a-b) > b. Pasivos
CUADRO=109 | FILA=21 | PN=PN39306BQ | DESC=6. TOTAL (a-b)
CUADRO=109 | FILA=22 | PN=PN39307BQ | DESC=6. TOTAL (a-b) > a. Activos
CUADRO=109 | FILA=23 | PN=PN39308BQ | DESC=6. TOTAL (a-b) > b. Pasivos
CUADRO=110 | FILA=8 | PN=PN39309BQ | DESC=I. ACTIVOS
CUADRO=110 | FILA=9 | PN=PN39310BQ | DESC=I. ACTIVOS > 1. Activos de reserva del BCRP
CUADRO=110 | FILA=10 | PN=PN39311BQ | DESC=I. ACTIVOS > 2. Activos del sistema financiero 3/
CUADRO=110 | FILA=11 | PN=PN39312BQ | DESC=I. ACTIVOS > 3. Otros activos
CUADRO=110 | FILA=13 | PN=PN39313BQ | DESC=II. PASIVOS
CUADRO=110 | FILA=14 | PN=PN39314BQ | DESC=II. PASIVOS > 1. Inversión directa
CUADRO=110 | FILA=15 | PN=PN39315BQ | DESC=II. PASIVOS > 2. Participación de capital (cartera)
CUADRO=110 | FILA=16 | PN=PN39316BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros
CUADRO=110 | FILA=17 | PN=PN39317BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > Mediano y largo plazo
CUADRO=110 | FILA=18 | PN=PN39318BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > Sector privado 4/
CUADRO=110 | FILA=19 | PN=PN39319BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > Sector público (i+ii-iii) 5/ 6/
CUADRO=110 | FILA=20 | PN=PN39320BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > i. Deuda pública externa
CUADRO=110 | FILA=21 | PN=PN39321BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > ii. Títulos del mercado secundario doméstico adquiridos por no residentes
CUADRO=110 | FILA=22 | PN=PN39322BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > iii. Títulos del mercado secundario externo adquiridos por residentes
CUADRO=110 | FILA=23 | PN=PN39323BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > iii. Títulos del mercado secundario externo adquiridos por residentes > Corto plazo
CUADRO=110 | FILA=24 | PN=PN39324BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > iii. Títulos del mercado secundario externo adquiridos por residentes > Sistema financiero 4/
CUADRO=110 | FILA=25 | PN=PN39325BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > iii. Títulos del mercado secundario externo adquiridos por residentes > Otros
CUADRO=110 | FILA=26 | PN=PN39326BQ | DESC=II. PASIVOS > 4. Banco Central de Reserva del Perú
CUADRO=110 | FILA=27 | PN=PN39327BQ | DESC=II. PASIVOS > 4. Banco Central de Reserva del Perú > Corto plazo
CUADRO=110 | FILA=28 | PN=PN39328BQ | DESC=II. PASIVOS > 4. Banco Central de Reserva del Perú > Largo plazo 7/
CUADRO=110 | FILA=30 | PN=PN39329BQ | DESC=III. TOTAL (I-II)
CUADRO=111 | FILA=8 | PN=PN39330BQ | DESC=I. ACTIVOS
CUADRO=111 | FILA=9 | PN=PN39331BQ | DESC=I. ACTIVOS > 1. Activos de reserva del BCRP
CUADRO=111 | FILA=10 | PN=PN39332BQ | DESC=I. ACTIVOS > 2. Activos del sistema financiero 3/
CUADRO=111 | FILA=11 | PN=PN39333BQ | DESC=I. ACTIVOS > 3. Otros activos
CUADRO=111 | FILA=13 | PN=PN39334BQ | DESC=II. PASIVOS
CUADRO=111 | FILA=14 | PN=PN39335BQ | DESC=II. PASIVOS > 1. Inversión directa
CUADRO=111 | FILA=15 | PN=PN39336BQ | DESC=II. PASIVOS > 2. Participación de capital (cartera)
CUADRO=111 | FILA=16 | PN=PN39337BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros
CUADRO=111 | FILA=17 | PN=PN39338BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > Mediano y largo plazo
CUADRO=111 | FILA=18 | PN=PN39339BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > Sector privado 4/
CUADRO=111 | FILA=19 | PN=PN39340BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > Sector público (i+ii-iii) 5/ 6/
CUADRO=111 | FILA=20 | PN=PN39341BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > i. Deuda pública externa
CUADRO=111 | FILA=21 | PN=PN39342BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > ii. Títulos del mercado secundario doméstico adquiridos por no residentes
CUADRO=111 | FILA=22 | PN=PN39343BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > iii. Títulos del mercado secundario externo adquiridos por residentes
CUADRO=111 | FILA=23 | PN=PN39344BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > iii. Títulos del mercado secundario externo adquiridos por residentes > Corto plazo
CUADRO=111 | FILA=24 | PN=PN39345BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > iii. Títulos del mercado secundario externo adquiridos por residentes > Sistema financiero 4/
CUADRO=111 | FILA=25 | PN=PN39346BQ | DESC=II. PASIVOS > 3. Deuda por préstamos, bonos y otros > iii. Títulos del mercado secundario externo adquiridos por residentes > Otros
CUADRO=111 | FILA=26 | PN=PN39347BQ | DESC=II. PASIVOS > 4. Banco Central de Reserva del Perú
CUADRO=111 | FILA=27 | PN=PN39348BQ | DESC=II. PASIVOS > 4. Banco Central de Reserva del Perú > Corto plazo
CUADRO=111 | FILA=28 | PN=PN39349BQ | DESC=II. PASIVOS > 4. Banco Central de Reserva del Perú > Largo plazo 7/
CUADRO=111 | FILA=30 | PN=PN39350BQ | DESC=III. TOTAL (I-II)
CUADRO=111 | FILA=32 | PN=- | DESC=III. TOTAL (I-II) > Producto Bruto Intermo, anualizado
CUADRO=113 | FILA=7 | PN=PN03024FQ | DESC=1. Ingresos corrientes del gobierno general
CUADRO=113 | FILA=8 | PN=PN03025FQ | DESC=1. Ingresos corrientes del gobierno general > a. Ingresos tributarios
CUADRO=113 | FILA=9 | PN=PN03026FQ | DESC=1. Ingresos corrientes del gobierno general > b. Ingresos no tributarios
CUADRO=113 | FILA=11 | PN=PN03027FQ | DESC=2. Gastos no financieros del gobierno general
CUADRO=113 | FILA=12 | PN=PN03028FQ | DESC=2. Gastos no financieros del gobierno general > a. Corriente
CUADRO=113 | FILA=13 | PN=PN03029FQ | DESC=2. Gastos no financieros del gobierno general > b. Capital
CUADRO=113 | FILA=14 | PN=PN03030FQ | DESC=2. Gastos no financieros del gobierno general > b. Capital > Formación Bruta de Capital
CUADRO=113 | FILA=15 | PN=PN03031FQ | DESC=2. Gastos no financieros del gobierno general > b. Capital > Gobierno Nacional
CUADRO=113 | FILA=16 | PN=PN03032FQ | DESC=2. Gastos no financieros del gobierno general > b. Capital > Gobiernos Regionales
CUADRO=113 | FILA=17 | PN=PN03033FQ | DESC=2. Gastos no financieros del gobierno general > b. Capital > Gobiernos Locales
CUADRO=113 | FILA=18 | PN=PN03034FQ | DESC=2. Gastos no financieros del gobierno general > b. Capital > Otros gastos de capital
CUADRO=113 | FILA=20 | PN=PN03035FQ | DESC=3. Otros 2/
CUADRO=113 | FILA=22 | PN=PN03036FQ | DESC=4. Resultado Primario (=1-2+3)
CUADRO=113 | FILA=24 | PN=PN03037FQ | DESC=5. Intereses
CUADRO=113 | FILA=26 | PN=PN03038FQ | DESC=6. Resultado Económico (=4-5)
CUADRO=114 | FILA=13 | PN=PN03040FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2)
CUADRO=114 | FILA=15 | PN=PN03041FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2) > 1. Gobierno Central
CUADRO=114 | FILA=17 | PN=PN03042FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2) > 1. Gobierno Central > a. Ingresos Corrientes 4/
CUADRO=114 | FILA=19 | PN=PN03043FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2) > 1. Gobierno Central > b. Gastos Corrientes
CUADRO=114 | FILA=20 | PN=PN03044FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2) > 1. Gobierno Central > b. Gastos Corrientes > - No Financieros
CUADRO=114 | FILA=21 | PN=PN03045FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2) > 1. Gobierno Central > b. Gastos Corrientes > - Financieros
CUADRO=114 | FILA=23 | PN=PN03046FQ | DESC=I. AHORRO EN CUENTA CORRIENTE (1+2) > 2. Otras entidades 5/ 6/
CUADRO=114 | FILA=25 | PN=PN03047FQ | DESC=II. INGRESOS DE CAPITAL
CUADRO=114 | FILA=27 | PN=PN03048FQ | DESC=III. GASTOS DE CAPITAL
